url,movie_name,actor_name,hindi_diag,english_diag,cat
http://www.filmyquotes.com/movies/788, 36 China Town,Paresh Rawal,"Ramchandra keh gaye Natwar se aaisa kalyug aayega ... dance bar mein raas rachega, casino mein lut jayega","Lord Ram said to Natwar that such an age of vice will come ... where you'll dance in the dance bar, and you'll lose in the casino","Dance,Money,Religion & God"
http://www.filmyquotes.com/movies/788, 36 China Town,Upen Patel,Aapke daddy terrorist hai? ... varna aaisa sex bomb aur kaun bana sakta hai,Is your dad a terrorist? ... or else who can produce such a sex bomb,"Adult,Parents,Comedy"
http://www.filmyquotes.com/movies/788, 36 China Town,Upen Patel,Lady luck se badkar koi luck nahi hota,There is no luck bigger than lady luck,"Luck & Destiny,Women"
http://www.filmyquotes.com/movies/788, 36 China Town,Paresh Rawal,"Bhikhari kitna bhi amir ho jaye, bheek maanga nahi chhodta ... vaise juari kitna bhi gareeb ho jaye, jua khelna nahi chhodta","No matter how rich a beggar gets, he still doesn't let go begging ... just like that no matter how poor a gambler gets, he still doesn't let go gambling",Gambling
http://www.filmyquotes.com/movies/944, Aap Ki Khatir,Sunil Shetty,"Pyar hai toh jhagda hai, jhagda hai toh pyar hai ... aur jhagda hi pyar ko aur tagda karta hai","If there is love then there will be fights, if there are fights then there will be love ... and it is the fights that make the love much stronger","Romance,Inspiration"
http://www.filmyquotes.com/movies/944, Aap Ki Khatir,Akshaye Khanna,"Tum ladkiyon ka yeh bada problem hai ... ghar, career, pati, bachche, kitchen sab kuch sambhal sakti ho ... bas heartbreak ko manage nahi kar pati","You girls have this big problem ... you can manage house, career, husband, kids, kitchen, everything ... but you can't manage a heartbreak","Women,House,Job & Career"
http://www.filmyquotes.com/movies/944, Aap Ki Khatir,Dino Morea,"Dava, daru yah insaan ... kam waqt mein zyada asar karne waali koi bhi cheez ... thik nahi hoti","Medicine, alcohol or a person ... anything that affects a lot in a short time ... is not a good thing","Time,Food & Drinks"
http://www.filmyquotes.com/movies/944, Aap Ki Khatir,Dino Morea,Zindagi mein agar koi bhi galati karni ho ... toh confidence se karni chahiye,In life if you want to make a mistake ... then do it with confidence,Life
http://www.filmyquotes.com/movies/944, Aap Ki Khatir,Category: ,Paisa aur boyfriend jitna lutaoge ... utna tumhare pass aayenge,The more you spend your money and boyfriend ... the more they come to you,Comedy
http://www.filmyquotes.com/movies/944, Aap Ki Khatir,Sunil Shetty,"Cooking is spiritual ... ek achcha cook banne ke liye, achche dil ka hona bahut zaroori hai","Cooking is spiritual ... to become a good cook, it's very important to have a good heart",Comedy
http://www.filmyquotes.com/movies/944, Aap Ki Khatir,Akshaye Khanna,For all your pain one champagne,For all your pain one champagne,Food & Drinks
http://www.filmyquotes.com/movies/944, Aap Ki Khatir,Akshaye Khanna,Waise toh pyar mein aadmi ki chutti ho jaati hai ... lekin mujhe chutti ke din pyar ho gaya,Usually a person is on a holiday when in love ... but I fell in love on a holiday,"Comedy,Romance"
http://www.filmyquotes.com/movies/944, Aap Ki Khatir,Ameesha Patel,Kuch dard apne dil mein chupake rakhne chahiye ... varna apno ko taqleef hoti hai,You should keep some pains hidden in your heart ... or else our dears ones feel the pinch,Drama
http://www.filmyquotes.com/movies/944, Aap Ki Khatir,Priyanka Chopra,Gujju ho panju ho no big deal ... lallu ho panju ho very big deal,It doesn't matter whether he is a Gujarati or a Punjabi ... but it's a very big deal if he is a loser or a idiot,Comedy
http://www.filmyquotes.com/movies/914, Aksar,Emraan Hashmi,Is tarah ki partyon mein kapde kya mainne rakhte hai ... jahan pe nasha chadne ke baad har koi apne kapde utaar deta hai,Clothes don't matter in parties like these ... because everyone removes their clothes after getting intoxicated,"Clothes & Shoes,Comedy"
http://www.filmyquotes.com/movies/914, Aksar,Emraan Hashmi,Koi bhi aadmi kisi aurat ka naam yaad rakhne ke liye ... uske saath raat nahi guzarta hai,No person spends a night with a woman ... to remember her name,Women
http://www.filmyquotes.com/movies/914, Aksar,Emraan Hashmi,Mujhe samajh mein nahi aa raha hai ki main apni kismat pe hasun ... ya tumhari taqdeer par roun,I don't know if I should laugh at my destiny ... or cry on your fate,Luck & Destiny
http://www.filmyquotes.com/movies/914, Aksar,Emraan Hashmi,Models sirf tasveeron mein hi achchi dikhti hai ... woh bhi agar maine kheechi ho toh,Models only look good in photos ... and that to only if I have clicked them,Comedy
http://www.filmyquotes.com/movies/914, Aksar,Emraan Hashmi,Don't start anything you can't finish,Don't start anything you can't finish,Drama
http://www.filmyquotes.com/movies/914, Aksar,Emraan Hashmi,Pichla karza chukane ke liye hi toh agla karza maang raha hoon main,I am asking for the next loan to pay-off my previous loan,"Money,Comedy"
http://www.filmyquotes.com/movies/914, Aksar,Dino Morea,Ek chatt ke neeche rehne waale zaroori nahi ... kamre mein bhi saath mein rahe,It's not necessary that people living under the same roof ... also live in the same room,"House,Drama"
http://www.filmyquotes.com/movies/914, Aksar,Dino Morea,Kabhi kabhi divorce mein shaadi se zyada sukoon milta hai,Sometimes there is more peace in a divorce than that in a marriage,"Marriage & Wedding,Comedy"
http://www.filmyquotes.com/movies/914, Aksar,Udita Goswami,"Suna hai ladkiyan tumhari zindagi mein film role ki tarah hoti hai ... role khatam, rishta khatam","I've heard that girls are like a film role in your life ... once the role is over, the relationship is over","Women,Life,Comedy"
http://www.filmyquotes.com/movies/949, Anthony Kaun Hai?,Arshad Warsi,Insaaf ki laathi mein awaaz ho ya na ho ... timing badi zalim hoti hai,Whether there is sound or not in the stick of justice ... it's timing is very cruel,"Time,Comedy"
http://www.filmyquotes.com/movies/949, Anthony Kaun Hai?,Arshad Warsi,Sharaab bhi ajeeb cheez hai na ... dimaag band kar deti hai ... dil bolne lagta hai,Alcohol is a very strange thing ... it closes the mind ... and the heart starts to talk,Food & Drinks
http://www.filmyquotes.com/movies/707, Apna Sapna Money Money,Ritesh Deshmukh,Jahan sach na chale wahan jhoot sahi ... aur jahan haq na mile wahan loot sahi,Say the lie where truth is not accepted ... and steal where you don't get your right,"Shayari,Lies & Cheating,Truth & Honesty"
http://www.filmyquotes.com/movies/707, Apna Sapna Money Money,Avtar Gill,Tu apne dimaag ko akal ka search warrant de ... aur agar phir bhi na maane toh gobar gas ka current de,Give your head the search warrant for a brain ... and if it still doesn't agree then give it a current of methane gas,Comedy
http://www.filmyquotes.com/movies/707, Apna Sapna Money Money,Ritesh Deshmukh,Casino mein haseeno ke saath hum sabke paseeno ka paisa udake bhaag gaya,He has blown away all our hard earned money with beautiful girls in the casino,"Money,Comedy"
http://www.filmyquotes.com/movies/707, Apna Sapna Money Money,Ritesh Deshmukh,I love you ... do you love me? ... haan bolti toh you ... varna bahut hai in the queue,I love you ... do you love me? ... are you saying yes ... or else there are many others in the queue,"Comedy,Romance"
http://www.filmyquotes.com/movies/707, Apna Sapna Money Money,Anupam Kher,"Bina dekhe, bina soche samjhe maine tujhe pyar kiya ... aur tune mere armaanon par dokhe ka vaar kiya",I loved you blindly and without any thought ... and you attacked my wishes with deceit,"Shayari,Romance"
http://www.filmyquotes.com/movies/782, Baabul,Salman Khan,Dil ki aawaz kaano se nahi dil se suni jaati hai,"The voice of the heart is heard from the heart, and not from the ears",Romance
http://www.filmyquotes.com/movies/782, Baabul,John Abraham,Dost nahi badalte ... waqt badal jaata hai,Friends don't change ... time changes,"Friendship,Time"
http://www.filmyquotes.com/movies/782, Baabul,Rajpal Yadav,Matlab nikal gaya toh pehchante hi nahi ... ladki kya mili hum mein jaante hi nahi,"Now that your work is done you don't even recognize me ... you've got the girl, so you don't even know me",Comedy
http://www.filmyquotes.com/movies/782, Baabul,Om Puri,Paramparaon ki lakeerein jab dhundli padh jaati hai ... toh nayi lakeerein kheenchne se parhez nahi karna chahiye,When the lines of traditions become blurred ... then you should not hesitate from pulling new lines,"Inspiration,Drama"
http://www.filmyquotes.com/movies/782, Baabul,John Abraham,Pyar mein waqt ki koi seema nahi hoti,There is no limit of time in love,"Time,Romance"
http://www.filmyquotes.com/movies/782, Baabul,John Abraham,Yeh sach hai ki jagah ki dooriyan ... aksar dilon ki nazdikiyan ban jaati hai,It is true that the distance between places ... often turns into the closeness of the hearts,Romance
http://www.filmyquotes.com/movies/782, Baabul,Amitabh Bachchan,"Haan main cheating karta tha, par sirf khel mein ... tune toh zindagi ko khel samajh ke mujhe cheat kar diya","Yes I used to cheat, but only in a game ... but you've cheated me by considering life as a game","Lies & Cheating,Sports & Games,Life"
http://www.filmyquotes.com/movies/782, Baabul,Rani Mukherjee,Rangeen kapde pehenne se zindagi ke khoye rang vapas nahi aate,Just by wearing colourful clothes the colour of life doesn't come back,"Clothes & Shoes,Life"
http://www.filmyquotes.com/movies/782, Baabul,Amitabh Bachchan,Sirf saansein lene ko jeena nahi kehte,Just breathing is not called as living,Inspiration
http://www.filmyquotes.com/movies/782, Baabul,Rani Mukherjee,Kisi ko khush karne ke liye samjhauta karna insaan ki sabse badi kamzori hoti hai,Compromising to make someone happy is the biggest weakness of a person,Drama
http://www.filmyquotes.com/movies/782, Baabul,Salman Khan,"After every sunset there's a sun rise ... ek naya din, ek nayi umeed, ek nayi shuruvat","After every sunset there's a sun rise ... a new day, a new hope, a new start",Inspiration
http://www.filmyquotes.com/movies/782, Baabul,Sharat Saxena,Beeta hua kal toh ek khwab hai ... uska na koi chehra hota hai na wajood hota hai ... sach toh sirf tumhara aaj hai aur tumhara aane waala kal,The time that has passed is a dream ... it has no face and no existence ... only your present and your future is the truth,"Inspiration,Time,Truth & Honesty"
http://www.filmyquotes.com/movies/782, Baabul,Amitabh Bachchan,"Kisi bhi insaan ki zindagi mein woh din, woh pal, sabse zyada khushgawar hota hai ... jab uska beta uski zimedariyan baantne lage ... uski kursi par baithe","In any person's life that day, that moment, is the most happiest ... when his son starts to share his responsibilities ... and takes his seat","Parents,Happiness"
http://www.filmyquotes.com/movies/782, Baabul,Salman Khan,Jis din main baap ban gaya na ... main apne bachche se chun chun ke gin gin ke badle loonga,The day I become a father ... I will take proper revenge from my children one after the other,"Parents,Revenge,Comedy"
http://www.filmyquotes.com/movies/782, Baabul,Amitabh Bachchan,"Bahu ko beti manna agar pagalpan hai, toh main pagal hoon ... uske aasoon pochna agar pagalpan hai, toh main pagal hoon ... uski andheri zindagi mein khushiyon ki roshni bharna agar pagalpan hai, toh haan main pagal hoon","If considering a daughter-in-law as a daughter is madness, then I am mad ... if wiping her tears is madness then, I am mad ... if pouring the light of happiness in her dark life is madness, then yes I am mad","Drama,Family,Happiness"
http://www.filmyquotes.com/movies/782, Baabul,John Abraham,Dil ke maamle mein dimaag ka istemaal nahi karna chahiye ... uljane badh jaati hai ... dil ke mamle mein dil ka istemaal karna chahiye,You should not use your mind when it comes to the heart ... because problems will grow ... you should use your heart when it comes to the heart,"Romance,Inspiration"
http://www.filmyquotes.com/movies/782, Baabul,John Abraham,Aksar yeh bhi hota hai ki jagah ki dooriyan ... rishton ko aur bhi mazboot bana deti hai,Often it happens that the distance between places ... makes the relationships much more stronger,Drama
http://www.filmyquotes.com/movies/782, Baabul,Rani Mukherjee,Mere liye zindagi mein na pyar ki jagah badal sakti hai na dosti ki ... dono ki jagah alag alag hai ... lekin tumne to dosti mein hi pyar ki milavat shuru kar di,Neither the place of love and neither the place of friendship can change for me ... both have different places ... but you've started to mix love with friendship,"Friendship,Romance,Drama"
http://www.filmyquotes.com/movies/782, Baabul,Salman Khan,This is a race between man and machine ... he may have the better machine but I'm a better man,This is a race between man and machine ... he may have the better machine but I'm a better man,Transportation
http://www.filmyquotes.com/movies/782, Baabul,Amitabh Bachchan,Kya yeh theek hai ki paramparaen banane waala insaan hi paramparaon ki bali chadta rahe ... paramparaen jeeye insaan marta rahe ... paramparaen badi zindagi kuch bhi nahi hai?,Is it ok that the people who made the traditions are being killed by it ... traditions live and people keep dying ... traditions are big and life is nothing?,Drama
http://www.filmyquotes.com/movies/782, Baabul,Amitabh Bachchan,Yeh kambakht mohabbat hai hi badi musibat waali cheez ... aksar imtehaan leti hai ... lekin khushiyan bhi deti hai,This unfortunate love is a very troublesome thing ... often it takes a test ... but it also gives happiness,"Happiness,Romance"
http://www.filmyquotes.com/movies/1291, Bas Ek Pal,Sanjay Suri,Tumhara saath chahiye zindagi bhar ke liye ... taki main tumhe itna pyar de sakon ... jitna is duniya mein hai hi nahi,I need your companionship for the entire life ... so that I can give you so much love ... more than what is there in this world,"Romance,Life"
http://www.filmyquotes.com/movies/1291, Bas Ek Pal,Sanjay Suri,Main tumhara hoon aur hamesha rahoonga ... tum na meri thi aur na kabhi hogi,I'm yours and I'll always be yours ... you were never mine and you'll never be mine,Romance
http://www.filmyquotes.com/movies/883, Apaharan,Ajay Devgan,Chillao mat ... agar humri awaaz oonchi hui toh sabka phat jayega yahan,Don't shout ... if I raise my voice then everyone will be scared,Rowdyism
http://www.filmyquotes.com/movies/883, Apaharan,Category: ,Arre kaan mein gobar pack kar liye ho ka? ... saala teesra time ring kar rahe hai,Have you packed cow dung in your ears or what? ... bloody I'm calling you for the third time,
http://www.filmyquotes.com/movies/1173, Bachke Rehna Re Baba,Mallika Sherawat,Ek achchi life jeene ke liye rules nahi hone chahiye,To live a good life there should be no rules,"Life,Inspiration"
http://www.filmyquotes.com/movies/1173, Bachke Rehna Re Baba,Paresh Rawal,Main tujhse pyar da petrol maanga tha ... tune toh petrol chidakkar meri pyar di gaadi hi jala di,I had asked you for the petrol of love ... but you sprayed petrol over and burned the car of my love,"Comedy,Transportation"
http://www.filmyquotes.com/movies/1173, Bachke Rehna Re Baba,Rekha,Hamare naseeb mein champagne nahi ... sirf pain hai,We don't have champagne in our destiny ... we only have pain,"Food & Drinks,Luck & Destiny,Comedy"
http://www.filmyquotes.com/movies/185, Bewafaa,Kareena Kapoor,"Ek biwi bewafaa ho sakti hai ... ek ladki, ek premika bewafaa ho sakti hai ... par ek maa bewafaa nahi ho sakti",A wife can be unfaithful ... a beloved girl can be unfaithful ... but a mother cannot be unfaithful,"Women,Parents,Drama"
http://www.filmyquotes.com/movies/185, Bewafaa,Manoj Bajpai,Chupe chupe se sarkar nazar aate hai ... dil ki barbaadi ke aasaar nazar aate hai,I see that my friend is hiding ... and it seems like my heart is going to be destroyed,"Shayari,Comedy"
http://www.filmyquotes.com/movies/185, Bewafaa,Akshay Kumar,Aap jaisa dost agar sabhi ko mil jaaye ... toh phir taqdeer kabhi bewafaa na ho,If everyone has a friend like you ... then destiny will never be unfaithful,"Friendship,Luck & Destiny"
http://www.filmyquotes.com/movies/185, Bewafaa,Akshay Kumar,Life mein sahi waqt pe baat karna bahut zaroori hai ... varna baat bighad sakti hai,"In life, it is very important to talk at the right time ... or else things can go bad","Life,Time"
http://www.filmyquotes.com/movies/65, Bluffmaster,Ritesh Deshmukh,"Bambai mein ek hi kaam ho riya ... khao vada pav, bhajjiya ... bolo Ganpati Bappa Morya",There is only one thing that is happening in Mumbai ... that is eat burgers and fritters ... and say God Ganesh is great,"City & Places,Food & Drinks,Religion & God"
http://www.filmyquotes.com/movies/65, Bluffmaster,Nana Patekar,Bhai mat bol ... emotional ho jaata hoon main,Don't call me brother ... I get emotional,"Rowdyism,Sadness,Comedy"
http://www.filmyquotes.com/movies/65, Bluffmaster,Abhishek Bachchan,Kaise lootna hai trick us mein nahi hai ... kisse lootna hai woh trick hai,The trick is not in how to steal ... the trick lies in identifying the person whom we need to steal from,"Crime,Thief & Criminal"
http://www.filmyquotes.com/movies/65, Bluffmaster,Abhishek Bachchan,Jab se tumhe dekha hai aankhen band ho ya khuli ... sirf tumhara chera nazar aata hai,"Since I have seen you ... I always see your face, whether my eyes are closed or open",Romance
http://www.filmyquotes.com/movies/65, Bluffmaster,Abhishek Bachchan,"Hamare dhande mein na bandook chalti hai, na bomb, na chaku ... chalta hai toh sirf ek hi cheez ... dimaag ... aur woh hamesha hamare saath rehta hai, loaded","In our business we don't use a gun, nor a bomb, nor a knife ... if there is anything that we use ... it is our mind ... and it always stays with us, loaded","Rowdyism,Business"
http://www.filmyquotes.com/movies/65, Bluffmaster,Abhishek Bachchan,"Aaise kaamo mein dimaag kisi aur ka lagta hai, haath kisi aur ka ... aur vaat tere jaiso ka","In this kind of work someone uses their mind, someone uses their hand ... and people like you get screwed","Rowdyism,Comedy"
http://www.filmyquotes.com/movies/65, Bluffmaster,Nana Patekar,Aye chal aye Preity ... Zinta ho ja yahan se chal,Hey you pretty ... get lost from here,Rowdyism
http://www.filmyquotes.com/movies/65, Bluffmaster,Nana Patekar,"Paanch dus pandrah crore paise ki koi fikar nahi hai ... image ... image ka falooda kar diya, vaat lagayi tune","5, 10, 15 crores, money is not of concern ... image ... you spoiled and destroyed my image","Money,Rowdyism"
http://www.filmyquotes.com/movies/65, Bluffmaster,Abhishek Bachchan,Goli woh chalate hai joh dimag nahi chalate,Bullets are fired by those who don't use brains,Action
http://www.filmyquotes.com/movies/65, Bluffmaster,Nana Patekar,Saale teri aankhen bahut bolti hai ... gaali de rahi hai,"Bloody, your eyes talk a lot ... they are abusing me",Rowdyism
http://www.filmyquotes.com/movies/65, Bluffmaster,Nana Patekar,Duniya mein sabse zyada respect karta hoon main apni ... aarti utaarta hoon roz khud ki,"I respect myself the most, in the world ... I do ritual's for me everyday",Comedy
http://www.filmyquotes.com/movies/65, Bluffmaster,Nana Patekar,Trailer aksar achcha hota hai ... film bakwas nikalti hai,Trailer is usually good ... the film comes out to be bad ,Comedy
http://www.filmyquotes.com/movies/65, Bluffmaster,Abhishek Bachchan,"Main ladies log ke saath shopping nahi karta hai, pata hai kyun? ... bhav tol bahut karte hai","I don't shop with the ladies, you know why? ... they bargain a lot","Comedy,Money"
http://www.filmyquotes.com/movies/195, Bunty Aur Babli,Amitabh Bachchan,"Yeh world hai na world, is mein do tarah ke log hote hai ... ek joh saari zindagi ek hi kaam karte rehte hai ... aur doosre joh ek hi zindagi mein saare kaam kar dete hai","In this world, there are two types of people ... one who do a single thing in all their life ... and second who do all the things in a single life","World & Universe,Life,Inspiration"
http://www.filmyquotes.com/movies/195, Bunty Aur Babli,Aishwarya Rai,Dil ne aap ko bhi dard diya hai ... dil ne hum mein bhi bahut dard diya hai ... kyun na milkar aaj is dil ko thoda dard diya jaye,The heart has given you pain ... the heart has also given me a lot of pain ... why don't we get together and give the heart some pain today,Romance
http://www.filmyquotes.com/movies/195, Bunty Aur Babli,Amitabh Bachchan,Madam ... I am your only Adam,Madam ... I am your only Adam,"Adult,Romance,Comedy"
http://www.filmyquotes.com/movies/195, Bunty Aur Babli,Abhishek Bachchan,"Yeh world hai na world, is mein do tarah ke log hote hai ... pehle jinke paise ekhatte ho jaate hai ... aur doosre jinke paise kabhi ekhatte nahi hote","In this world, there are two types of people ... one who accumulate all the money they want ... and others who don't have a limit to what they can accumulate","World & Universe,Money"
http://www.filmyquotes.com/movies/195, Bunty Aur Babli,Rani Mukherjee,You can kiraaye pe lease it,You can lease it on a lease,Comedy
http://www.filmyquotes.com/movies/195, Bunty Aur Babli,Abhishek Bachchan,"Yeh world hai na world, is mein do tarah ke log hote hai ... ek joh saari zindagi school college mein time kharab karte hai ... aur doosre joh khud apna school hote hai","In this world, there are two types of people ... one who waste their entire life in school and college ... and others who are a school for themselves","World & Universe,Education"
http://www.filmyquotes.com/movies/195, Bunty Aur Babli,Abhishek Bachchan,"Yeh world hai na world, is mein do tarah ke log hote hai ... ek joh sirf sunte hai aur doosre joh sirf bolte hai","In this world, there are two types of people ... one who only listen and others who only talk",World & Universe
http://www.filmyquotes.com/movies/195, Bunty Aur Babli,Amitabh Bachchan,Kanoon saale ka kaam jurm ko mitana hota hai ... logon ko nahi,Law is supposed to eradicate crime ... not people,"Law & Order,Crime,Drama"
http://www.filmyquotes.com/movies/195, Bunty Aur Babli,Prem Chopra,Upar waale sachche badshah di courier service lagi hai ... jab jisko kuch chahiye hota hai na ... bhej deta hai,God has his own courier service ... whenever someone needs something ... he sends it,"Religion & God,Comedy"
http://www.filmyquotes.com/movies/195, Bunty Aur Babli,Amitabh Bachchan,"Chapraasi ke kaan upar ke bayaasi, neeche ke teraasi",The ears of a watchman are called 82 from the top and 83 from the bottom,Comedy
http://www.filmyquotes.com/movies/523, Chocolate,Anil Kapoor,"Jab tak ishq na karo, sab khush rakhti hai ... the problem starts once you fall in love","Until you love them, they all keep you happy ... the problem starts once you fall in love","Romance,Comedy"
http://www.filmyquotes.com/movies/523, Chocolate,Irrfan Khan,Shaitan ki sabsi badi chaal yeh hai ki woh saamne nahi aata,The biggest move of a devil is that he never comes in the front,Drama
http://www.filmyquotes.com/movies/523, Chocolate,Irrfan Khan,"India mein artist ki kadar nahi hai ... aur India ke baahar, Indian artists ki","In India there is no value of an artist ... and outside India, there is no value of an Indian artist",Comedy
http://www.filmyquotes.com/movies/523, Chocolate,Irrfan Khan,"Pyar andha hota hai ... aur pyar mein padhne waale, usse badhe andhe hote hai","Love is blind ... and people who fall in love, are worse than that","Comedy,Romance"
http://www.filmyquotes.com/movies/523, Chocolate,Anil Kapoor,"Ladkiyan do kisam ki hoti hai ... high voltage, low voltage",Girls are of two types ... high voltage and low voltage,"Women,Adult,Comedy"
http://www.filmyquotes.com/movies/523, Chocolate,Anil Kapoor,Kabhi kabhi haar aur jeet mein farak karna mushkil ho jaata hai,Sometimes it becomes difficult to differentiate between winning and losing,"Victory & Success,Defeat & Failure,Drama"
http://www.filmyquotes.com/movies/523, Chocolate,Irrfan Khan,Jaana sabne khaali haath hi hai ... yeh paisa kisi ke saath nahi jaata ... sab yahin reh jaata hai,Everyone has to go empty handed ... money doesn't go with anyone ... it stays behind,"Money,Drama"
http://www.filmyquotes.com/movies/523, Chocolate,Irrfan Khan,Kuch cheezein zaroorat se zyada ho jaye toh darr laga rehta hai ... khaas kar sex and money ... aur kuch logon ke paas dono hi cheezein zaroorat se zyada ho jaati hai,One becomes scared when they have a few things more than enough ... especially sex and money ... and some people have both these things more than enough,"Adult,Money,Comedy"
http://www.filmyquotes.com/movies/523, Chocolate,Arshad Warsi,"Uparwaale ke do creations hai na, mindblowing hai ... sexy girls and very sexy girls",Two creations of God are mindblowing ... sexy girls and very sexy girls,"Adult,Comedy"
http://www.filmyquotes.com/movies/523, Chocolate,Irrfan Khan,Paisa agar bhagwan nahi hai ... toh bhagwan se kam bhi nahi hai,If money is not God ... then it is neither less than God,"Money,Religion & God"
http://www.filmyquotes.com/movies/523, Chocolate,Anil Kapoor,Chup rehna har mulzim ka haq hai ... par chup rehna kisi bhi desh ki police ko achcha nahi lagta,It is the right of every criminal to remain quiet ... but police of no country likes silence,"Thief & Criminal,Police"
http://www.filmyquotes.com/movies/523, Chocolate,Anil Kapoor,Kisi bhi cheez ko khud apne aankhon se na dekhne ka sabse bada khatra yahi hota hai ... ke dil aur dimaag usse sach maan leta hai,The biggest danger of not seeing something with your own eyes is that ... the heart and the mind believes it is the truth,"Truth & Honesty,Drama"
http://www.filmyquotes.com/movies/523, Chocolate,Anil Kapoor,Aaj kal aaise bade sheharo mein jeene ke liye kisi ko jaan se maarne se zyada ... jaan se maarna aana bahut zaroori hai,"These days in big cities like this, more than killing someone ... it is more important to know how to kill someone","City & Places,Drama"
http://www.filmyquotes.com/movies/523, Chocolate,Irrfan Khan,Husn apne aage peeche poori duniya ko nachata hai,Beauty makes the whole world dance around it,"Dance,Comedy"
http://www.filmyquotes.com/movies/523, Chocolate,Arshad Warsi,Women can fake orgasm ... why the hell can't they fake silence?,Women can fake orgasm ... why the hell can't they fake silence?,"Women,Adult,Comedy"
http://www.filmyquotes.com/movies/523, Chocolate,Anil Kapoor,"Truth and justice needs no lobby, no politics","Truth and justice needs no lobby, no politics","Truth & Honesty,Politics,Drama"
http://www.filmyquotes.com/movies/523, Chocolate,Anil Kapoor,Sachchai aur nyay ki koi jaat ya paat nahi hoti,Truth and justice have no caste or sub-caste,"Truth & Honesty,Drama"
http://www.filmyquotes.com/movies/523, Chocolate,Anil Kapoor,Ek lawyer se kabhi madad nahi mangni chahiye ... bad manners,You should never ask a lawyer for help ... bad manners,Comedy
http://www.filmyquotes.com/movies/523, Chocolate,Anil Kapoor,"The difference between a lawyer and a computer is ... a computer gets twice as intelligent and half as expensive, compared to a lawyer every year","The difference between a lawyer and a computer is ... a computer gets twice as intelligent and half as expensive, compared to a lawyer every year","Technology & Science,Comedy"
http://www.filmyquotes.com/movies/523, Chocolate,Anil Kapoor,"Truth and justice need no caste, creed or nationality ... let truth and justice prevail","Truth and justice need no caste, creed or nationality ... let truth and justice prevail","Truth & Honesty,Inspiration"
http://www.filmyquotes.com/movies/662, D: Underworld Badhshah,Randeep Hooda,Dhande mein dost dushman hota hai,In business a friend is an enemy,"Business,Friendship,Enemy"
http://www.filmyquotes.com/movies/662, D: Underworld Badhshah,Randeep Hooda,Main dhande ke liye marne ko tayaar hai ... par tu sirf mujhe maarne ke liye ... marne ko tayaar hai?,I am ready to die for the business ... but just to kill me ... are you ready to die?,"Action,Business"
http://www.filmyquotes.com/movies/662, D: Underworld Badhshah,Randeep Hooda,Agar mere upar ek bhi goli chali ... toh teri khopdi mein itni goliyan hongi ... ki bheje ke liye jagah nahi bachegi,If even a single bullet is fired on me ... then there will be so many bullets in your head ... that there will be no space for the brain,Action
http://www.filmyquotes.com/movies/662, D: Underworld Badhshah,Randeep Hooda,Is line mein experience nahi ... daring ka zaroorat hai,In this line you don't need experience ... you need daring,"Rowdyism,Courage"
http://www.filmyquotes.com/movies/662, D: Underworld Badhshah,Randeep Hooda,Har cheez ka first time hota hai,Everything has a first time,Drama
http://www.filmyquotes.com/movies/662, D: Underworld Badhshah,Randeep Hooda,Saath mein kaam karega ... yah marega?,You want to work together ... or die?,"Rowdyism,Action"
http://www.filmyquotes.com/movies/662, D: Underworld Badhshah,Jeeva,Zindagi mein aapsi dushmani se zyada ... apne apne fayde ka khayal rakhna chahiye,In life more than personal animosity ... you should care about your own profit,"Enemy,Life"
http://www.filmyquotes.com/movies/662, D: Underworld Badhshah,Randeep Hooda,Koi kaam chota nahi hota ... kaam karne waale chote hote hai,No work is small ... the people who do the work are small,"Business,Drama"
http://www.filmyquotes.com/movies/486, Aan: Men at Work,Akshay Kumar,Kafan ka kapda aur dafan ki zameen ki tayaari kar lena ... kyun ki jis din woh mila mujhe ... us din woh andhar nahi jayega ... seedha upar jayega,Keep the cloth for the shroud and the land for the burial ready ... because the day I get him ... that day he won't go inside ... he will go straight up (to God),"Action,Drama"
http://www.filmyquotes.com/movies/486, Aan: Men at Work,Shatrughan Sinha,Hum tere pairon ke neeche ki zameen itni garam kar denge ... ki tere jooton tak mein chaale padh jayenge,I will heat the ground under your feet so much ... that even your shoes will have blisters,"Clothes & Shoes,Action"
http://www.filmyquotes.com/movies/486, Aan: Men at Work,Shatrughan Sinha,Billi ke nakhoon badh jaane se ... billi sher nahi ban jaati,When the nails of the cat grow ... the cat does not become a tiger,"Animals & Birds,Comedy"
http://www.filmyquotes.com/movies/486, Aan: Men at Work,Akshay Kumar,Bahut pehle maine seekha tha ki kisi bhi jagah duty join karo ... toh ek din pehle join karo ... asliyat bahar aa jati hai,Long ago I had learnt that wherever you join duty ... join a day earlier ... you'll come to know the truth,"Job & Career,Drama"
http://www.filmyquotes.com/movies/486, Aan: Men at Work,Jackie Shroff,Tum hamesha jeetne waale ghodhe par hi paisa lagate ho ... aur main jis ghodhe par paisa lagata hoon ... usse jeetna hi padta hai,You always bet on the winning horse ... but the horse that I bet on ... has to win,"Gambling,Animals & Birds,Drama"
http://www.filmyquotes.com/movies/486, Aan: Men at Work,Shatrughan Sinha,Aaj ke baad dubara koi aaisi harkat ki na ... toh yeh haath khane ke layak toh kya ... dhone ke layak bhi nahi rahega,From now on if you do this again ... then your hands will not be capable for eating ... and neither for washing,"Comedy,Action"
